bom,bom版本,機台,machine_ver,製程,順序,process_ver,version,CREATE_DATE,factoryNo,HIBERVERSION,LAST_UPDATE_TIMESTAMP,lastVersion,mark,compareOperationSpec,effectForAdditinalProcess,estimatedEnterPeople,loadingTime,matchedOperationSpec,note,occupiedProductionTimeOnLoading,occupiedProductionTimeOnUnloading,occupiedProductionTimeOnWorking,parallelProcess,peopleInSOP,periodForAmountOfLot,postprocessTime,preprocessTime,quantityOfALot,ratioOfLearning,排程運算比率(ratioOfSchedulingCaculation),sameRegionAsPreProcess,studyTime,timeOfWarnUp,unitOfTime,unloadingTime,wayOfWorkingWithPreProcess,工作時間(workingTime),changingLineGroup_Id,productionGroup_Id,指定機台,限制機台,前置時間
BLLN0046BNTA,D,Dummy_ED,0,BXBX,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-016;MS-017;MS-018;MS-019;MS-020;MS-026;MS-027;MS-031;MS-032;MS-039;MS-040,NULL,NULL
BLLN0046BNTA,D,Dummy_ED,0,BXBY,35,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-016;MS-017;MS-018;MS-019;MS-020;MS-026;MS-027;MS-031;MS-032;MS-039;MS-040,NULL,NULL
BLLN0046BNTA,D,Dummy_ED,0,BXA8,38,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MK-010;MK-011;MK-012;MK-014;MK-016;MK-018;MK-022;MK-023;MK-024;MK-027;MK-029;MK-030;MK-032;MK-034,NULL,NULL
BLLN0046BNTA,D,Dummy_ED,0,BXBW-A,40,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-034;MS-041,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDCA,1,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-022;CR-046,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDSA,3,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,SP-004;SP-005;SP-006;SP-007,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDPS,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-024,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDBA,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DR-001;DR-003;DR-004;DR-005;DR-006;DR-007,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDEE,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-007;EX-015;EX-016;EX-017;EX-018;EX-019,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDDC,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-005,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDPA,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-002;PL-006;PL-007;PL-011;PL-012;PL-013;PL-015;PL-017,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDAL,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDPW,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-010;PL-016,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDTH,11,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,ME-004;ME-005,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BXBB,13,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,LK-004;LK-006;LK-007;LK-008;LK-009;LK-012;LK-013,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDRG,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,RF-028,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BXBN,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-025;LS-026;LS-031;LS-033;LS-044;LS-051;LS-052;LS-054;LS-055;LS-063;LS-065,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BXBM,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-025;LS-026;LS-031;LS-033;LS-044;LS-051;LS-052;LS-054;LS-055;LS-063;LS-065,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BTA1,19,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,FT-044;FT-055;FT-056;FT-057;FT-066;FT-072;FT-076;FT-077;FT-078;FT-079;FT-081;FT-083;FT-084;FT-086;FT-087;FT-088;FT-089;FT-091;FT-092;FT-093,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDGC,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-040;CR-049,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BXBX,27,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-016;MS-017;MS-018;MS-019;MS-020;MS-026;MS-027;MS-031;MS-032;MS-039;MS-040,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BXBY,28,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-016;MS-017;MS-018;MS-019;MS-020;MS-026;MS-027;MS-031;MS-032;MS-039;MS-040,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,BXA8,31,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,MK-010;MK-011;MK-012;MK-014;MK-016;MK-018;MK-022;MK-023;MK-024;MK-027;MK-029;MK-030;MK-032;MK-034,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDHD,32,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-020;MS-026,NULL,NULL
BLLN0102G-HBS2,D,Dummy_ED,0,PDHF,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-034;MS-041,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDGF,1,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-051,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDCA,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-022;CR-046,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDSA,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,SP-004;SP-005;SP-006;SP-007,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDPS,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-024,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,DR-001;DR-003;DR-004;DR-005;DR-006;DR-007,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-007;EX-015;EX-016;EX-017;EX-018;EX-019,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDDC,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-005,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDAL,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDTH,11,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,ME-004;ME-005,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDGA,13,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,SB-001,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDQP,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-018;PL-023,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDQZ,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,RF-028,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXBB,18,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LK-004;LK-006;LK-007;LK-008;LK-009;LK-012;LK-013,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXBN,19,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-025;LS-026;LS-031;LS-033;LS-044;LS-051;LS-052;LS-054;LS-055;LS-063;LS-065,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXBM,20,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-025;LS-026;LS-031;LS-033;LS-044;LS-051;LS-052;LS-054;LS-055;LS-063;LS-065,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDGC,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-040;CR-049,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BTB2,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,AT-001,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BTA1,24,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,FT-044;FT-055;FT-056;FT-057;FT-066;FT-072;FT-076;FT-077;FT-078;FT-079;FT-081;FT-083;FT-084;FT-086;FT-087;FT-088;FT-089;FT-091;FT-092;FT-093,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXBX,28,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-016;MS-017;MS-018;MS-019;MS-020;MS-026;MS-027;MS-031;MS-032;MS-039;MS-040,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXBY,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-016;MS-017;MS-018;MS-019;MS-020;MS-026;MS-027;MS-031;MS-032;MS-039;MS-040,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXC3,32,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-058;LS-064;LS-067;LS-068,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDGD,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-040;CR-049,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,BXBW-A,35,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-034;MS-041,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDHD,37,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-020;MS-026,NULL,NULL
BLLN0876ENA45,O,Dummy_ED,0,PDHF,39,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-034;MS-041,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDGF,1,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-051,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDSA,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,SP-004;SP-005;SP-006;SP-007,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDRF,3,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-024,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDBA,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,DR-001;DR-003;DR-004;DR-005;DR-006;DR-007,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDEE,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-007;EX-015;EX-016;EX-017;EX-018;EX-019,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDDC,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-005,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDAB,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDAL,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDTG,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,ME-004;ME-005,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDHK,12,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-018;PL-023,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BTA1,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,FT-044;FT-055;FT-056;FT-057;FT-066;FT-072;FT-076;FT-077;FT-078;FT-079;FT-081;FT-083;FT-084;FT-086;FT-087;FT-088;FT-089;FT-091;FT-092;FT-093,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDEA,19,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-006;EX-007;EX-012;EX-015;EX-017,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDDT,20,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-004,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDEB,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-006;EX-007;EX-012;EX-015;EX-017,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDDU,26,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-004,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,PDQP,28,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-018;PL-023,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BXBM,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-025;LS-026;LS-031;LS-033;LS-044;LS-051;LS-052;LS-054;LS-055;LS-063;LS-065,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BTB2,32,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,AT-001,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BTA2,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,FT-044;FT-055;FT-056;FT-057;FT-066;FT-072;FT-076;FT-077;FT-078;FT-079;FT-081;FT-083;FT-084;FT-086;FT-087;FT-088;FT-089;FT-091;FT-092;FT-093,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BXC6,35,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-022;LS-061,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BXBW,39,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,MS-034;MS-041,NULL,NULL
BOFMDOE009V4N,X2,Dummy_ED,0,BXC3,40,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,1,NULL,NULL,LS-058;LS-064;LS-067;LS-068,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDCA,1,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,CR-022;CR-046,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDSA,3,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,SP-004;SP-005;SP-006;SP-007,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDPS,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-024,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDBA,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DR-001;DR-003;DR-004;DR-005;DR-006;DR-007,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDEE,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-007;EX-015;EX-016;EX-017;EX-018;EX-019,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDDC,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-005,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDPA,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-002;PL-006;PL-007;PL-011;PL-012;PL-013;PL-015;PL-017,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDAL,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDBB,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DR-001;DR-003,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDEG,11,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-007;EX-015;EX-017,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDDD,12,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-005,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDPG,14,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,PL-002;PL-006;PL-007;PL-011;PL-012;PL-013;PL-015;PL-017,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDAB,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDTG,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,ME-004;ME-005,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDH2,17,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,GP-005;GP-007,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDEA,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,EX-002;EX-004;EX-006;EX-007;EX-012;EX-015;EX-017,NULL,NULL
BONSC5Q4392CAP1,E,Dummy_ED,0,PDDT,24,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,96,1,100,0,0,0,0,0,0,1,NULL,NULL,DM-004,NULL,NULL
